date,station,latitude,longitude,elevation,district,river,basin,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,rainfall_30d,rainfall_api,rainfall_anomaly_7d,soil_moisture_top,soil_moisture_root,soil_moisture_top_3d_mean,soil_moisture_top_anomaly,river_discharge,discharge_lag_1d,discharge_lag_3d,discharge_rolling_max_3d,discharge_rise_rate_1d,discharge_percentile,slope,aspect,drainage_density,distance_to_stream,land_cover,soil_type,flood_label,label_confidence,flood_event_id,data_quality_flag
2009-05-05,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.53,1.4100000000000463,29.269999999999985,32.29,56.07,15.71,16.186999999999983,0.51,0.54,0.5133333333333333,-0.1998114881348414,2.601619,2.1302075,2.1708086,2.601619,0.2212983946399587,25.51902143418247,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-05-06,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.22,1.4800000000000462,28.829999999999984,31.379999999999995,56.11,13.57,15.73766666666665,0.51,0.54,0.5133333333333335,-0.1998114881348414,2.5699637,2.601619,2.237,2.601619,-0.012167538751830964,25.317023903041186,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-05-07,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.17,0.9200000000000462,9.209999999999985,31.229999999999997,54.69,11.71,-3.5510000000000144,0.51,0.53,0.51,-0.1998114881348414,2.473,2.5699637,2.1302075,2.601619,-0.03772959906009579,24.800807990124564,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-05-08,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,4.48,4.870000000000046,6.469999999999986,35.41,57.949999999999996,14.43,-7.051666666666678,0.54,0.53,0.52,-0.16981148813484137,2.3117964,2.473,2.601619,2.5699637,-0.06518544278204606,23.555156548086632,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-05-09,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,2.75,7.4000000000000465,9.029999999999987,37.81999999999999,59.57,15.02,-4.86966666666668,0.54,0.54,0.5300000000000001,-0.16981148813484137,2.295,2.3117964,2.5699637,2.473,-0.0072655187109038,23.454157782515992,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-05-10,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.24,7.470000000000047,9.119999999999985,37.779999999999994,56.88,13.0,-4.152000000000015,0.52,0.54,0.5333333333333333,-0.1898114881348414,2.295,2.295,2.473,2.3117964,0.0,23.454157782515992,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-05-11,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.09,3.0800000000000463,8.479999999999986,37.55,54.49,11.14,-4.234333333333348,0.51,0.54,0.5233333333333334,-0.1998114881348414,2.161752,2.295,2.3117964,2.295,-0.058060130718954266,22.107507574907416,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-05-12,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.25,0.5800000000000461,8.199999999999987,37.47,52.330000000000005,9.72,-4.010333333333348,0.51,0.53,0.5133333333333333,-0.1998114881348414,2.0176113,2.161752,2.295,2.295,-0.06667772251396085,20.850634047806082,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-05-13,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.21,0.5500000000000462,8.189999999999985,37.019999999999996,50.83,8.47,-3.670333333333348,0.5,0.53,0.5066666666666667,-0.2098114881348414,2.1095245,2.0176113,2.295,2.161752,0.045555454611103746,21.445404556166537,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-05-14,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.15,0.6100000000000462,8.169999999999986,17.379999999999995,48.510000000000005,7.35,-3.149000000000015,0.5,0.53,0.5033333333333334,-0.2098114881348414,2.124,2.1095245,2.161752,2.124,0.006861972923282041,21.591291661990798,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-05-15,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.61,0.9700000000000462,4.299999999999986,10.769999999999998,48.56,6.86,-7.030666666666682,0.5,0.53,0.5,-0.2098114881348414,2.0746593,2.124,2.0176113,2.124,-0.02323008474576277,21.164852429581416,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-05-16,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,1.83,2.590000000000046,3.3799999999999857,12.409999999999997,50.16,7.66,-8.324000000000012,0.51,0.53,0.5033333333333334,-0.1998114881348414,1.8971584,2.0746593,2.1095245,2.124,-0.08555665019311849,19.93042307260689,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-05-17,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,7.74,10.180000000000046,10.879999999999985,19.999999999999996,57.39,14.25,-2.511000000000015,0.56,0.53,0.5233333333333334,-0.14981148813484135,2.069,1.8971584,2.124,2.0746593,0.09057841453829056,21.1311861743912,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-05-18,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,1.55,11.120000000000047,12.339999999999986,20.819999999999997,58.62,13.66,-1.3380000000000134,0.53,0.54,0.5333333333333333,-0.17981148813484138,1.6409216,2.069,2.0746593,2.069,-0.20690111164813918,18.695993715632365,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-05-19,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,17.9,27.190000000000047,29.989999999999984,38.19,75.75,29.51,12.314999999999984,0.59,0.55,0.5600000000000002,-0.11981148813484144,1.8861558,1.6409216,1.8971584,2.069,0.14944906569576516,19.773313881719222,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-05-20,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,19.73,39.18000000000005,49.509999999999984,57.7,91.98,44.82,28.04799999999998,0.65,0.59,0.59,-0.059811488134841384,1.7123569,1.8861558,2.069,1.8861558,-0.09214450895307799,18.897991246773653,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-05-21,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,29.5,67.13000000000005,78.85999999999999,87.03,119.71000000000001,67.59,50.92766666666665,0.7,0.61,0.6466666666666668,-0.00981148813484145,1.8703098,1.7123569,1.6409216,1.8861558,0.09224297808476722,19.616204690831555,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-05-22,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,9.76,58.990000000000045,88.00999999999999,92.30999999999999,128.34,67.22,58.063999999999986,0.68,0.65,0.6766666666666667,-0.029811488134841357,2.5909004,1.8703098,1.8861558,2.5909004,0.3852787383138345,25.451688923802042,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-05-23,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,8.45,47.71000000000004,94.62999999999998,98.00999999999999,136.47,65.58,62.78699999999998,0.66,0.65,0.6800000000000002,-0.049811488134841375,2.5844114,2.5909004,1.7123569,2.5909004,-0.0025045347169656497,25.40680058354842,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-05-24,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,20.17,38.380000000000045,107.05999999999997,117.94,156.33999999999997,75.92,70.58066666666664,0.71,0.66,0.6833333333333335,0.00018851186515855822,2.354,2.5844114,1.8703098,2.5909004,-0.08915430414832558,23.88059701492537,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-05-25,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,8.3,36.920000000000044,113.80999999999999,126.14999999999999,164.29999999999998,72.83,75.47333333333333,0.71,0.68,0.6933333333333334,0.00018851186515855822,2.7920237,2.354,2.5909004,2.7920237,0.18607633814783348,26.73100662103019,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-05-26,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,9.96,38.43000000000005,105.86999999999999,135.85999999999999,173.98,71.86,65.27466666666666,0.71,0.69,0.71,0.00018851186515855822,2.7599726,2.7920237,2.5844114,2.7920237,-0.011479522899465319,26.562675345079118,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-05-27,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,22.96,41.22000000000004,109.1,158.60999999999999,196.62,84.04,63.221999999999994,0.76,0.7,0.7266666666666667,0.0501885118651586,2.4569814,2.7599726,2.354,2.7920237,-0.10978051013984708,24.68858713949052,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-05-28,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,7.19,40.11000000000005,86.78999999999999,165.65,203.48000000000002,78.63,39.31133333333332,0.75,0.72,0.7400000000000001,0.040188511865158594,2.707722,2.4569814,2.7920237,2.7599726,0.10205229880861119,26.181124452923356,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-05-29,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,3.02,33.170000000000044,80.04999999999998,168.06,205.83999999999997,69.85,32.020666666666656,0.73,0.71,0.7466666666666667,0.020188511865158576,2.5779998,2.707722,2.7599726,2.707722,-0.047908241688031414,25.384356413421617,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-05-30,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,7.46,17.670000000000044,79.06,173.69,193.51,66.84,33.90766666666667,0.74,0.71,0.7400000000000001,0.030188511865158585,2.637177,2.5779998,2.4569814,2.707722,0.022954695341714033,25.709796880260356,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-05-31,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,10.46,20.94000000000004,69.35,176.41,196.75,67.27,23.441666666666663,0.76,0.72,0.7433333333333335,0.0501885118651586,2.659,2.637177,2.707722,2.659,0.008275136632846384,25.855683986084614,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-01,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,7.09,25.01000000000004,68.13999999999999,181.95,203.65,64.27,20.621666666666655,0.75,0.73,0.7500000000000001,0.040188511865158594,3.8450937,2.659,2.5779998,3.8450937,0.4460675817976684,32.734822129951745,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-02,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,2.25,19.80000000000004,60.429999999999986,166.29999999999998,205.75,56.88,12.421666666666653,0.73,0.73,0.7466666666666667,0.020188511865158576,3.5959835,3.8450937,2.637177,3.8450937,-0.06478650962393974,31.197396476265286,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-03,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,1.39,10.730000000000043,38.859999999999985,147.96,206.41,49.74,-9.302333333333351,0.72,0.72,0.7333333333333334,0.010188511865158567,3.2418644,3.5959835,2.659,3.8450937,-0.09847628611199137,29.356974525866907,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-04,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,3.71,7.350000000000042,35.37999999999998,122.17,209.59,45.99,-13.524333333333352,0.72,0.71,0.7233333333333335,0.010188511865158567,2.868397,3.2418644,3.8450937,3.5959835,-0.11520142545135448,27.34822129951745,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-05,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,55.0,60.100000000000044,87.35999999999999,167.41,264.37,94.09,25.673666666666655,0.85,0.74,0.7633333333333333,0.14018851186515857,2.682704,2.868397,3.5959835,3.2418644,-0.06473755201947279,25.99034900684547,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-06,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,84.13,142.84000000000003,164.02999999999997,243.09,348.33,164.11,82.75299999999999,0.95,0.85,0.84,0.24018851186515855,7.720715,2.682704,3.2418644,7.720715,1.8779600731202546,43.78857591740545,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-07,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,36.4,175.53000000000003,189.96999999999997,259.32,380.25,175.89,101.24499999999996,0.92,0.89,0.9066666666666667,0.21018851186515863,13.44,7.720715,2.868397,13.44,0.7407714181911907,47.34597688250477,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-08,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,19.55,140.08,202.42999999999998,270.57,397.05,169.06,109.78499999999997,0.91,0.9,0.9266666666666667,0.20018851186515862,260.5,13.44,2.682704,260.5,18.382440476190478,85.6918415441589,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-09,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,6.82,62.770000000000024,207.0,267.42999999999995,403.63,150.52,112.81966666666668,0.89,0.9,0.9066666666666667,0.1801885118651586,72.28866,260.5,7.720715,260.5,-0.7225003454894434,64.02199528672428,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-10,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,7.0,33.37000000000003,212.60999999999999,251.47,410.53999999999996,134.94,116.81733333333332,0.89,0.89,0.8966666666666668,0.1801885118651586,33.90311,72.28866,13.44,260.5,-0.5310037563291393,55.481988553473236,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-11,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,2.19,16.01000000000003,211.08999999999997,246.47,412.47999999999996,116.89,114.84466666666665,0.88,0.89,0.8866666666666667,0.1701885118651586,15.82,33.90311,260.5,72.28866,-0.5333761415988091,49.096622152395916,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-12,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,4.51,13.700000000000028,160.59999999999997,247.95999999999998,416.78,103.87,63.351333333333315,0.88,0.88,0.8833333333333334,0.1701885118651586,15.429263,15.82,72.28866,33.90311,-0.02469892541087229,48.860958366064416,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-13,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,9.43,16.130000000000027,85.89999999999998,249.93,426.06,97.72,-13.514000000000024,0.89,0.89,0.8833333333333334,0.1801885118651586,14.96781,15.429263,33.90311,15.82,-0.02990765015801471,48.40085287846482,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-14,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,6.21,20.150000000000027,55.70999999999999,245.67999999999998,431.66,89.27,-45.01066666666669,0.88,0.89,0.8833333333333334,0.1701885118651586,16.99,14.96781,15.82,16.99,0.13510259683948408,49.62406015037594,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-15,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,10.94,26.580000000000027,47.09999999999998,249.52999999999997,440.77000000000004,86.82,-55.746333333333354,0.89,0.89,0.8866666666666667,0.1801885118651586,16.79,16.99,15.429263,16.99,-0.011771630370806316,49.48378408708338,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-16,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,12.68,29.830000000000027,52.95999999999999,259.96,445.71000000000004,86.48,-51.03900000000002,0.9,0.9,0.89,0.19018851186515862,15.036498,16.79,14.96781,16.99,-0.10443728409767715,48.64773874985973,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-17,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,16.36,39.980000000000025,62.31999999999998,274.93,460.52,89.86,-45.134666666666675,0.91,0.91,0.9,0.20018851186515862,13.9854145,15.036498,16.99,16.79,-0.06990214742821106,47.76119402985074,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-18,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,16.69,45.73000000000003,76.81999999999998,287.90999999999997,459.31,93.07,-30.352333333333362,0.91,0.92,0.9066666666666667,0.20018851186515862,15.25,13.9854145,16.79,15.25,0.0904217390196051,48.75995960049377,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-19,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,11.68,44.73000000000003,83.98999999999998,244.59,451.26,90.79,-21.304000000000016,0.91,0.92,0.91,0.20018851186515862,14.88,15.25,15.036498,15.25,-0.024262295081967162,48.322298283020984,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-20,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,6.13,34.50000000000003,80.68999999999998,166.59,427.89,83.3,-19.15100000000001,0.9,0.92,0.9066666666666667,0.19018851186515862,10.344557,14.88,13.9854145,15.25,-0.3048012768817205,45.550443272360006,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-21,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,7.23,25.040000000000028,81.71,137.42,425.36,78.04,-17.540666666666667,0.9,0.92,0.9033333333333334,0.19018851186515862,14.69,10.344557,15.25,14.88,0.42007047764346017,48.17080013466502,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-22,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,10.48,23.84000000000003,81.24999999999997,128.35,427.39,76.81,-18.474333333333362,0.91,0.92,0.9033333333333333,0.20018851186515862,14.430725,14.69,14.88,14.69,-0.017649761742682017,48.01930198630905,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-23,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,15.78,33.49000000000003,84.34999999999998,137.31,423.0,81.07,-14.350000000000023,0.91,0.92,0.9066666666666667,0.20018851186515862,13.737945,14.430725,10.344557,14.69,-0.04800729000102218,47.615306924026484,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-24,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,15.81,42.07000000000003,83.79999999999998,146.12,430.51,84.72,-16.652333333333345,0.92,0.93,0.9133333333333334,0.21018851186515863,19.340055,13.737945,14.69,19.340055,0.4077836969066334,50.544271125575136,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-25,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,41.13,72.72000000000003,108.24,185.06,461.68,113.14,0.5146666666666562,0.95,0.95,0.9266666666666667,0.24018851186515855,26.647572,19.340055,14.430725,26.647572,0.3778436514270513,53.23757154079228,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-26,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,21.85,78.79000000000003,118.41,202.4,460.57,118.02,10.943666666666672,0.95,0.97,0.9400000000000001,0.24018851186515855,133.64511,26.647572,13.737945,133.64511,4.015282818262016,74.54831107619796,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-27,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,12.27,75.25000000000003,124.55,205.24,465.65,112.59,15.898333333333326,0.94,0.97,0.9466666666666667,0.23018851186515854,68.05376,133.64511,19.340055,133.64511,-0.49078750430898666,63.281337672539564,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-28,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,9.19,43.31000000000004,126.50999999999999,208.22,471.82,104.89,16.418666666666667,0.93,0.96,0.9400000000000001,0.22018851186515864,48.06,68.05376,26.647572,133.64511,-0.2937936125792314,58.972057008192124,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-29,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,20.94,42.400000000000034,136.97,218.22,485.29999999999995,110.1,23.733333333333334,0.94,0.96,0.9366666666666666,0.23018851186515854,52.32262,48.06,133.64511,68.05376,0.08869371618809817,60.12793176972282,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-06-30,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,73.33,103.46000000000004,194.51999999999998,278.87,548.17,166.91,66.61366666666666,0.97,0.98,0.9466666666666668,0.26018851186515857,54.787342,52.32262,68.05376,54.787342,0.047106242003936385,60.61048142744922,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-07-01,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,78.94,173.21000000000004,257.65,341.45,620.02,220.81,112.97866666666664,0.98,1.0,0.9633333333333334,0.2701885118651586,223.77986,54.787342,48.06,223.77986,3.0845175515176484,83.05465155425878,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-07-02,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,75.69,227.96000000000004,292.21,400.45,693.4599999999999,263.38,130.40266666666665,0.99,1.0,0.98,0.2801885118651586,297.45364,223.77986,52.32262,297.45364,0.32922435468500155,88.17192234317136,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-07-03,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,75.16,229.79000000000002,345.52,463.92999999999995,767.23,299.04,166.49966666666663,0.99,1.0,0.9866666666666668,0.2801885118651586,520.0119,297.45364,54.787342,520.0119,0.7482115868543413,94.40017955336101,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
2009-07-04,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,80.98,231.83000000000004,414.23,538.78,844.5,335.16,217.18000000000004,1.0,1.0,0.9933333333333335,0.2901885118651586,450.27103,520.0119,223.77986,520.0119,-0.1341139885452621,93.25552687689373,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0
