date,station,river,basin,district,latitude,longitude,elevation,unit,river_discharge,data_quality_flag
2009-08-14,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,171.63686,0.0
2009-08-15,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,156.0,0.0
2009-08-16,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,142.0,0.0
2009-08-17,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,228.54788,0.0
2009-08-18,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,177.62936,0.0
2009-08-19,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,148.27573,0.0
2009-08-20,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,115.91234,0.0
2009-08-21,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,115.34481,0.0
2009-08-22,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,162.98846,0.0
2009-08-23,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,135.9,0.0
2009-08-24,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,223.61725,0.0
2009-08-25,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,193.35556,0.0
2009-08-26,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,206.71623,0.0
2009-08-27,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,190.1792,0.0
2009-08-28,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,184.65994,0.0
2009-08-29,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,156.6845,0.0
2009-08-30,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,191.2,0.0
2009-08-31,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,264.97235,0.0
2009-09-01,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,197.23805,0.0
2009-09-02,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,212.9,0.0
2009-09-03,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,211.31538,0.0
2009-09-04,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,341.15518,0.0
2009-09-05,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,620.196,0.0
2009-09-06,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,562.0,0.0
2009-09-07,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,597.82587,0.0
2009-09-08,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,415.71957,0.0
2009-09-09,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,328.54794,0.0
2009-09-10,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,241.55128,0.0
2009-09-11,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,207.30247,0.0
2009-09-12,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,164.80923,0.0
2009-09-13,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,148.9,0.0
2009-09-14,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,154.80574,0.0
2009-09-15,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,122.741646,0.0
2009-09-16,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,184.25165,0.0
2009-09-17,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,165.90353,0.0
2009-09-18,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,160.5783,0.0
2009-09-19,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,147.66083,0.0
2009-09-20,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,183.2,0.0
2009-09-21,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,142.0,0.0
2009-09-22,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,182.56352,0.0
2009-09-23,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,139.38376,0.0
2009-09-24,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,118.473656,0.0
2009-09-25,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,116.08486,0.0
2009-09-26,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,123.84517,0.0
2009-09-27,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,118.0,0.0
2009-09-28,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,113.2,0.0
2009-09-29,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,116.36132,0.0
2009-09-30,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,106.94461,0.0
2009-10-01,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,102.12318,0.0
2009-10-02,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,106.7,0.0
2009-10-03,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,320.1804,0.0
2009-10-04,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,500.5,0.0
2009-10-05,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,353.24802,0.0
2009-10-06,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,269.65488,0.0
2009-10-07,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,200.94763,0.0
2009-10-08,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,181.89699,0.0
2009-10-09,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,151.087,0.0
2009-10-10,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,134.01213,0.0
2009-10-11,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,110.2,0.0
2009-10-12,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,99.90596,0.0
2009-10-13,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,141.82951,0.0
2009-10-14,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,116.56063,0.0
2009-10-15,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,125.55517,0.0
2009-10-16,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,98.889755,0.0
2009-10-17,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,83.99,0.0
2009-10-18,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,76.63,0.0
2009-10-19,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,69.900246,0.0
2009-10-20,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,67.90592,0.0
2009-10-21,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,64.57212,0.0
2009-10-22,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,56.77401,0.0
2009-10-23,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,53.56987,0.0
2009-10-24,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,51.32683,0.0
2009-10-25,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,50.65,0.0
2009-10-26,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,49.64748,0.0
2009-10-27,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,41.557976,0.0
2009-10-28,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,44.463295,0.0
2009-10-29,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,40.741314,0.0
2009-10-30,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,42.279022,0.0
2009-10-31,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,38.02486,0.0
2009-11-01,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,37.52,0.0
2009-11-02,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,4.597,0.0
2009-11-03,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,3.9236116,0.0
2009-11-04,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,4.3357005,0.0
2009-11-05,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,4.958605,0.0
2009-11-06,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,5.272336,0.0
2009-11-07,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,5.7333584,0.0
2009-11-08,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,6.783,0.0
2009-11-09,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,6.9149537,0.0
2009-11-10,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,48.833157,0.0
2009-11-11,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,95.86323,0.0
2009-11-12,PERUMANNU,Valapatnam,West flowing rivers from Tadri to Kanyakumari,KANNUR,11.9823,75.58415833,28.0,m3/sec,73.32565,0.0
